id,state_name,year,YIELD,AWC,SOM,CEC,Latitude,Longitude,EVI_AVG,GCI_AVG,NDVI_AVG,NDWI_AVG,ppt (mm)_AVG,tmax (degrees C)_AVG,tmean (degrees C)_AVG,tmin (degrees C)_AVG,ssm_AVG,susm_AVG,HIST_AVG_YIELD
31085,NEBRASKA,2020,125.9,0.17,1.19,13.7,40.53,-101.06,0.19,2.73,0.29,0.09,24.81,18.53,10.68,2.84,6.0,21.43,148.2
31085,NEBRASKA,2021,109.3,0.17,1.19,13.7,40.53,-101.06,0.26,3.8,0.4,0.15,34.55,18.33,10.75,3.15,6.57,23.58,143.8
31085,NEBRASKA,2022,157.3,0.17,1.19,13.7,40.53,-101.06,0.19,2.57,0.29,0.08,22.9,18.52,10.28,2.03,9.47,38.66,138.0
31087,NEBRASKA,2016,131.3,0.17,1.06,14.09,40.17,-101.04,0.24,3.96,0.41,0.24,47.69,20.12,11.98,3.83,6.43,25.22,131.3
31087,NEBRASKA,2018,139.6,0.17,1.06,14.09,40.17,-101.04,0.22,3.58,0.39,0.24,53.5,17.92,10.33,2.74,11.77,45.71,131.3
31087,NEBRASKA,2020,96.9,0.17,1.06,14.09,40.17,-101.04,0.21,3.15,0.36,0.12,25.09,20.12,11.57,3.04,4.36,17.0,135.4
31087,NEBRASKA,2022,144.0,0.17,1.06,14.09,40.17,-101.04,0.2,2.83,0.33,0.11,21.52,20.23,11.25,2.28,8.84,37.31,122.6
31089,NEBRASKA,2016,205.9,0.11,2.51,11.78,42.43,-98.75,0.29,5.59,0.46,0.4,70.97,17.0,10.36,3.72,11.43,60.86,205.9
31089,NEBRASKA,2017,211.5,0.11,2.51,11.78,42.43,-98.75,0.27,4.91,0.45,0.29,72.68,16.0,9.5,3.03,13.43,70.78,205.9
31089,NEBRASKA,2018,206.4,0.11,2.51,11.78,42.43,-98.75,0.29,5.7,0.46,0.41,78.72,13.96,8.05,2.13,19.3,103.41,208.7
31089,NEBRASKA,2019,205.2,0.11,2.51,11.78,42.43,-98.75,0.27,5.4,0.42,0.53,83.77,13.49,7.85,2.22,20.08,108.58,207.9
31089,NEBRASKA,2020,194.9,0.11,2.51,11.78,42.43,-98.75,0.28,4.98,0.42,0.34,42.13,15.71,9.33,2.99,14.61,80.58,207.2
31089,NEBRASKA,2022,211.1,0.11,2.51,11.78,42.43,-98.75,0.25,4.13,0.4,0.22,40.09,16.01,8.71,1.41,10.87,53.42,204.8
31093,NEBRASKA,2016,183.9,0.16,1.2,14.47,41.23,-98.52,0.28,6.88,0.43,0.27,59.64,18.22,11.31,4.43,12.24,60.06,183.9
31093,NEBRASKA,2017,184.9,0.16,1.2,14.47,41.23,-98.52,0.28,6.61,0.4,0.15,59.39,17.56,10.74,3.92,11.78,57.1,183.9
31093,NEBRASKA,2018,184.6,0.16,1.2,14.47,41.23,-98.52,0.28,6.8,0.41,0.25,75.36,15.62,9.28,2.98,15.03,72.53,184.4
31093,NEBRASKA,2019,183.2,0.16,1.2,14.47,41.23,-98.52,0.29,8.21,0.43,0.34,100.56,15.17,9.14,3.11,19.59,96.95,184.5
31093,NEBRASKA,2020,190.7,0.16,1.2,14.47,41.23,-98.52,0.29,6.86,0.4,0.27,44.03,17.1,10.27,3.47,11.53,55.7,184.2
31093,NEBRASKA,2021,198.6,0.16,1.2,14.47,41.23,-98.52,0.29,8.06,0.44,0.33,58.72,17.22,10.58,3.92,12.52,61.58,185.5
31093,NEBRASKA,2022,152.3,0.16,1.2,14.47,41.23,-98.52,0.28,6.2,0.42,0.23,34.48,17.58,9.92,2.23,10.06,46.63,187.6
31095,NEBRASKA,2016,155.4,0.17,1.29,22.4,40.19,-97.18,0.25,4.82,0.4,0.25,60.71,19.06,12.3,5.57,14.49,71.73,155.4
31095,NEBRASKA,2017,144.4,0.17,1.29,22.4,40.19,-97.18,0.25,4.34,0.4,0.1,59.53,18.62,11.82,4.98,13.01,64.55,155.4
31095,NEBRASKA,2018,180.5,0.17,1.29,22.4,40.19,-97.18,0.25,5.88,0.4,0.16,78.87,16.73,10.32,3.92,16.64,83.28,149.9
31095,NEBRASKA,2019,179.7,0.17,1.29,22.4,40.19,-97.18,0.29,7.75,0.41,0.33,89.14,16.08,10.06,4.02,19.39,97.6,160.1
31095,NEBRASKA,2020,174.1,0.17,1.29,22.4,40.19,-97.18,0.25,6.1,0.38,0.28,56.65,17.46,11.0,4.53,12.94,65.53,165.0
31095,NEBRASKA,2022,169.9,0.17,1.29,22.4,40.19,-97.18,0.26,5.66,0.38,0.16,48.86,17.88,10.55,3.23,12.78,61.66,166.8
31097,NEBRASKA,2016,141.3,0.16,1.33,23.94,40.39,-96.28,0.28,5.65,0.45,0.22,64.45,18.74,12.22,5.73,15.08,78.92,141.3
31097,NEBRASKA,2017,163.0,0.16,1.33,23.94,40.39,-96.28,0.29,5.49,0.46,0.23,67.53,18.29,11.65,5.03,15.27,79.81,141.3
31097,NEBRASKA,2018,145.7,0.16,1.33,23.94,40.39,-96.28,0.27,5.25,0.45,0.26,77.15,16.37,10.12,3.86,17.39,91.12,152.2
31097,NEBRASKA,2019,136.1,0.16,1.33,23.94,40.39,-96.28,0.3,6.52,0.45,0.36,97.33,15.92,10.04,4.19,19.59,102.58,150.0
31097,NEBRASKA,2020,152.8,0.16,1.33,23.94,40.39,-96.28,0.28,5.77,0.43,0.28,58.52,17.51,11.03,4.56,13.93,73.27,146.5
31097,NEBRASKA,2022,125.2,0.16,1.33,23.94,40.39,-96.28,0.27,5.47,0.42,0.29,50.51,17.87,10.62,3.4,13.84,68.36,147.8
31099,NEBRASKA,2016,198.7,0.18,1.58,17.92,40.49,-98.95,0.25,3.99,0.41,0.22,45.47,18.73,11.98,5.18,9.68,53.0,198.7
31099,NEBRASKA,2017,216.9,0.18,1.58,17.92,40.49,-98.95,0.3,5.35,0.43,0.2,58.24,17.9,11.27,4.65,10.59,57.4,198.7
31099,NEBRASKA,2018,214.7,0.18,1.58,17.92,40.49,-98.95,0.28,5.0,0.42,0.33,71.09,15.82,9.74,3.67,14.54,78.29,207.8
31099,NEBRASKA,2019,209.2,0.18,1.58,17.92,40.49,-98.95,0.27,4.56,0.4,0.35,77.96,15.43,9.67,3.86,16.13,87.99,210.1
31099,NEBRASKA,2020,208.2,0.18,1.58,17.92,40.49,-98.95,0.25,3.29,0.36,0.26,39.16,17.38,10.71,4.03,8.98,48.26,209.9
31099,NEBRASKA,2022,194.0,0.18,1.58,17.92,40.49,-98.95,0.24,3.43,0.36,0.18,37.0,17.75,10.34,2.93,10.52,51.72,209.5
31101,NEBRASKA,2016,161.7,0.14,1.93,13.21,41.2,-101.69,0.18,2.62,0.34,0.17,37.68,18.18,11.17,4.19,9.38,36.72,161.7
31101,NEBRASKA,2017,156.5,0.14,1.93,13.21,41.2,-101.69,0.18,2.83,0.34,0.15,40.7,17.79,10.72,3.69,8.47,32.32,161.7
31101,NEBRASKA,2018,171.5,0.14,1.93,13.21,41.2,-101.69,0.19,3.21,0.35,0.25,56.91,16.06,9.42,2.74,10.11,38.89,159.1
31101,NEBRASKA,2020,136.4,0.14,1.93,13.21,41.2,-101.69,0.19,2.9,0.35,0.13,29.38,17.95,10.64,3.32,6.55,25.02,163.2
31101,NEBRASKA,2021,122.5,0.14,1.93,13.21,41.2,-101.69,0.22,3.57,0.39,0.18,52.04,17.68,10.62,3.55,4.45,16.45,156.5
31103,NEBRASKA,2016,180.8,0.12,2.0,13.07,42.89,-99.7,0.31,5.23,0.48,0.36,53.44,17.37,10.32,3.29,11.97,45.63,180.8
31103,NEBRASKA,2017,182.2,0.12,2.0,13.07,42.89,-99.7,0.29,4.61,0.46,0.32,54.2,16.48,9.42,2.33,13.92,53.2,180.8
31103,NEBRASKA,2018,212.1,0.12,2.0,13.07,42.89,-99.7,0.28,5.14,0.44,0.42,63.56,14.27,7.92,1.55,19.91,77.4,181.5
31103,NEBRASKA,2019,202.9,0.12,2.0,13.07,42.89,-99.7,0.27,4.97,0.42,0.48,75.28,13.4,7.37,1.33,20.03,77.43,191.7
31103,NEBRASKA,2020,165.5,0.12,2.0,13.07,42.89,-99.7,0.29,5.18,0.42,0.42,52.74,16.4,9.45,2.5,13.49,53.55,194.5
31103,NEBRASKA,2021,163.6,0.12,2.0,13.07,42.89,-99.7,0.32,5.98,0.49,0.35,46.85,16.94,9.93,2.91,10.66,40.42,188.7
31105,NEBRASKA,2016,82.7,0.15,1.09,14.78,41.19,-103.7,0.17,1.99,0.25,0.13,35.02,17.25,9.31,1.37,9.34,39.49,82.7
31105,NEBRASKA,2017,82.2,0.15,1.09,14.78,41.19,-103.7,0.19,2.42,0.28,0.05,37.95,17.54,9.58,1.62,7.17,30.03,82.7
31105,NEBRASKA,2022,98.6,0.15,1.09,14.78,41.19,-103.7,0.16,2.0,0.23,0.05,21.76,16.45,8.17,-0.14,9.09,38.98,82.4
31107,NEBRASKA,2016,172.6,0.15,1.32,17.0,42.62,-97.89,0.27,5.0,0.46,0.38,60.32,17.28,10.56,3.86,14.55,64.1,172.6
31107,NEBRASKA,2017,165.8,0.15,1.32,17.0,42.62,-97.89,0.29,5.14,0.48,0.29,68.24,16.59,9.97,3.32,15.51,69.44,172.6
31107,NEBRASKA,2018,200.0,0.15,1.32,17.0,42.62,-97.89,0.26,5.52,0.42,0.48,79.08,14.28,8.18,2.09,19.83,87.22,169.2
31107,NEBRASKA,2019,194.8,0.15,1.32,17.0,42.62,-97.89,0.27,5.55,0.43,0.44,73.92,13.76,7.98,2.23,20.26,89.34,179.5
31107,NEBRASKA,2020,201.4,0.15,1.32,17.0,42.62,-97.89,0.28,5.16,0.44,0.32,47.03,16.11,9.78,3.44,13.36,58.9,183.3
31107,NEBRASKA,2021,179.9,0.15,1.32,17.0,42.62,-97.89,0.28,4.64,0.46,0.31,46.95,16.78,10.47,4.13,13.04,56.59,186.9
31107,NEBRASKA,2022,152.1,0.15,1.32,17.0,42.62,-97.89,0.25,4.2,0.41,0.22,41.99,16.42,9.17,1.93,11.33,51.02,185.8
31109,NEBRASKA,2016,163.2,0.16,1.36,23.98,40.95,-96.69,0.29,5.93,0.44,0.32,79.32,18.26,12.04,5.82,14.83,78.14,163.2
31109,NEBRASKA,2017,165.5,0.16,1.36,23.98,40.95,-96.69,0.32,6.29,0.46,0.27,73.48,17.89,11.49,5.14,14.8,77.69,163.2
31109,NEBRASKA,2018,179.7,0.16,1.36,23.98,40.95,-96.69,0.29,5.39,0.44,0.27,84.92,16.04,9.98,3.9,19.81,107.28,164.4
31109,NEBRASKA,2019,158.2,0.16,1.36,23.98,40.95,-96.69,0.32,6.66,0.44,0.34,79.4,15.6,10.07,4.56,20.47,108.74,169.5
31109,NEBRASKA,2020,167.0,0.16,1.36,23.98,40.95,-96.69,0.29,5.72,0.42,0.33,49.33,17.21,11.02,4.83,13.66,73.0,166.6
31109,NEBRASKA,2021,181.2,0.16,1.36,23.98,40.95,-96.69,0.3,6.82,0.44,0.31,68.94,17.61,11.45,5.32,10.7,56.38,166.7
31109,NEBRASKA,2022,112.1,0.16,1.36,23.98,40.95,-96.69,0.28,5.18,0.4,0.24,47.59,17.67,10.52,3.38,12.93,63.31,169.1
31111,NEBRASKA,2016,168.1,0.16,1.85,14.59,41.02,-100.74,0.25,3.88,0.41,0.26,54.3,18.11,10.71,3.35,10.81,32.99,168.1
31111,NEBRASKA,2017,168.4,0.16,1.85,14.59,41.02,-100.74,0.24,3.48,0.39,0.23,53.06,17.68,10.2,2.73,10.96,33.0,168.1
31111,NEBRASKA,2018,182.6,0.16,1.85,14.59,41.02,-100.74,0.22,3.41,0.36,0.34,49.95,15.43,8.65,1.88,14.17,43.13,168.2
31111,NEBRASKA,2019,177.5,0.16,1.85,14.59,41.02,-100.74,0.26,4.22,0.41,0.32,62.1,15.14,8.38,1.61,13.17,40.24,173.0
31111,NEBRASKA,2020,156.5,0.16,1.85,14.59,41.02,-100.74,0.25,3.3,0.37,0.24,31.89,17.97,10.19,2.4,10.69,33.04,174.2
31111,NEBRASKA,2021,191.9,0.16,1.85,14.59,41.02,-100.74,0.26,3.5,0.4,0.18,48.29,17.64,10.17,2.69,7.39,22.23,170.6
31111,NEBRASKA,2022,165.6,0.16,1.85,14.59,41.02,-100.74,0.2,2.59,0.31,0.08,30.61,17.99,9.71,1.44,9.11,34.72,174.2
31113,NEBRASKA,2016,177.5,0.15,2.14,13.66,41.56,-100.5,0.22,3.65,0.38,0.13,59.03,18.22,10.57,2.9,10.19,28.03,177.5
31113,NEBRASKA,2017,168.1,0.15,2.14,13.66,41.56,-100.5,0.19,2.79,0.33,0.11,47.57,17.68,9.9,2.13,10.56,28.91,177.5
31113,NEBRASKA,2018,211.3,0.15,2.14,13.66,41.56,-100.5,0.19,3.15,0.34,0.25,73.72,15.5,8.53,1.54,14.81,40.93,172.8
31113,NEBRASKA,2019,184.1,0.15,2.14,13.66,41.56,-100.5,0.21,3.22,0.35,0.21,70.59,15.14,8.16,1.18,13.5,37.44,185.6
31113,NEBRASKA,2020,202.1,0.15,2.14,13.66,41.56,-100.5,0.22,3.19,0.35,0.16,48.86,17.73,9.93,2.14,11.81,32.94,185.2
31117,NEBRASKA,2016,158.1,0.1,5.61,11.38,41.56,-101.08,0.21,3.0,0.33,0.09,60.68,17.98,10.62,3.27,11.0,26.81,158.1
31119,NEBRASKA,2016,199.5,0.16,1.41,15.91,41.91,-97.6,0.26,7.42,0.37,0.3,65.42,16.7,10.31,3.92,14.47,80.98,199.5
31119,NEBRASKA,2017,195.4,0.16,1.41,15.91,41.91,-97.6,0.27,6.88,0.39,0.29,63.56,16.31,9.88,3.44,14.6,80.55,199.5
31119,NEBRASKA,2018,182.2,0.16,1.41,15.91,41.91,-97.6,0.24,6.29,0.35,0.31,69.07,14.24,8.3,2.36,18.0,97.93,197.4
31119,NEBRASKA,2019,199.7,0.16,1.41,15.91,41.91,-97.6,0.3,10.04,0.4,0.37,71.73,14.03,8.24,2.48,19.26,106.46,192.4
31119,NEBRASKA,2020,197.5,0.16,1.41,15.91,41.91,-97.6,0.28,6.86,0.39,0.27,47.51,16.18,9.77,3.35,11.53,62.1,194.2
31119,NEBRASKA,2021,192.1,0.16,1.41,15.91,41.91,-97.6,0.27,7.49,0.38,0.22,58.23,16.54,10.18,3.81,13.32,72.8,194.9
31119,NEBRASKA,2022,164.9,0.16,1.41,15.91,41.91,-97.6,0.25,5.88,0.37,0.18,33.7,16.73,9.42,2.08,10.94,53.54,194.4
31121,NEBRASKA,2016,166.1,0.15,1.15,12.86,41.17,-98.05,0.34,6.99,0.52,0.38,53.86,18.12,11.65,5.17,13.46,77.95,166.1
31121,NEBRASKA,2017,186.9,0.15,1.15,12.86,41.17,-98.05,0.35,6.93,0.52,0.3,63.89,17.83,11.27,4.69,13.57,78.56,166.1
31121,NEBRASKA,2018,193.0,0.15,1.15,12.86,41.17,-98.05,0.33,7.6,0.49,0.33,75.84,16.08,9.92,3.76,18.71,109.12,176.5
31121,NEBRASKA,2019,174.8,0.15,1.15,12.86,41.17,-98.05,0.29,6.9,0.45,0.31,81.71,15.18,9.58,3.97,20.08,118.04,182.0
31121,NEBRASKA,2020,189.0,0.15,1.15,12.86,41.17,-98.05,0.33,7.6,0.46,0.32,46.93,16.65,10.3,3.94,12.59,72.94,180.2
31123,NEBRASKA,2016,181.5,0.13,2.4,11.01,41.68,-103.01,0.28,4.14,0.39,0.36,40.51,18.76,10.52,2.29,7.6,31.17,181.5
31123,NEBRASKA,2017,169.4,0.13,2.4,11.01,41.68,-103.01,0.27,3.88,0.38,0.33,34.64,18.5,10.27,2.05,7.32,29.5,181.5
31123,NEBRASKA,2018,163.5,0.13,2.4,11.01,41.68,-103.01,0.28,4.64,0.39,0.31,38.47,17.55,9.35,1.12,7.09,29.02,175.4
31123,NEBRASKA,2019,159.3,0.13,2.4,11.01,41.68,-103.01,0.26,4.08,0.36,0.28,52.39,16.45,8.51,0.54,8.51,34.98,171.5
31123,NEBRASKA,2020,159.5,0.13,2.4,11.01,41.68,-103.01,0.27,3.66,0.35,0.24,24.44,19.18,10.38,1.61,6.71,27.72,168.4
31123,NEBRASKA,2021,178.3,0.13,2.4,11.01,41.68,-103.01,0.25,3.36,0.35,0.2,30.4,18.87,10.41,1.95,6.24,25.18,166.6
31123,NEBRASKA,2022,156.1,0.13,2.4,11.01,41.68,-103.01,0.26,3.4,0.36,0.25,30.06,18.06,9.43,0.82,9.97,42.81,168.6
31125,NEBRASKA,2016,182.7,0.17,1.3,16.07,41.39,-98.0,0.29,8.17,0.42,0.33,62.28,17.64,11.14,4.67,13.53,65.43,182.7
31125,NEBRASKA,2017,178.1,0.17,1.3,16.07,41.39,-98.0,0.28,6.75,0.45,0.26,63.59,17.31,10.7,4.12,13.9,67.27,182.7
31125,NEBRASKA,2019,192.6,0.17,1.3,16.07,41.39,-98.0,0.27,6.62,0.41,0.32,76.15,14.98,9.08,3.17,19.37,93.46,180.4
31125,NEBRASKA,2020,189.7,0.17,1.3,16.07,41.39,-98.0,0.28,6.91,0.42,0.26,49.92,16.91,10.34,3.78,12.37,59.21,184.5
31125,NEBRASKA,2021,205.3,0.17,1.3,16.07,41.39,-98.0,0.26,6.81,0.41,0.32,51.27,17.14,10.64,4.18,11.79,56.55,185.8
31125,NEBRASKA,2022,141.1,0.17,1.3,16.07,41.39,-98.0,0.28,6.49,0.42,0.26,32.4,17.47,9.93,2.37,10.71,49.78,189.7
31127,NEBRASKA,2016,148.7,0.17,1.47,24.81,40.38,-95.85,0.34,5.7,0.52,0.32,75.07,18.9,12.59,6.29,16.36,91.03,148.7
31127,NEBRASKA,2017,173.6,0.17,1.47,24.81,40.38,-95.85,0.33,5.78,0.52,0.3,63.45,18.48,12.08,5.68,15.37,85.36,148.7
31127,NEBRASKA,2018,186.0,0.17,1.47,24.81,40.38,-95.85,0.32,6.37,0.5,0.36,88.72,16.57,10.49,4.42,17.26,94.96,161.1
31127,NEBRASKA,2019,166.1,0.17,1.47,24.81,40.38,-95.85,0.31,5.69,0.47,0.41,93.8,16.08,10.42,4.76,20.77,116.21,169.4
31127,NEBRASKA,2020,177.0,0.17,1.47,24.81,40.38,-95.85,0.31,5.52,0.47,0.32,64.53,17.82,11.49,5.18,15.69,87.49,168.6
31127,NEBRASKA,2021,184.7,0.17,1.47,24.81,40.38,-95.85,0.31,5.56,0.48,0.35,65.54,18.29,12.05,5.79,13.47,74.04,170.3
31127,NEBRASKA,2022,153.0,0.17,1.47,24.81,40.38,-95.85,0.27,4.4,0.42,0.28,61.24,18.04,10.99,3.95,14.82,76.55,172.7
31129,NEBRASKA,2016,169.6,0.19,1.43,19.93,40.16,-98.05,0.26,6.07,0.4,0.24,63.4,18.92,12.08,5.22,12.81,78.67,169.6
31129,NEBRASKA,2017,177.0,0.19,1.43,19.93,40.16,-98.05,0.28,6.01,0.4,0.14,58.46,18.49,11.57,4.61,10.82,66.85,169.6
31129,NEBRASKA,2018,171.5,0.19,1.43,19.93,40.16,-98.05,0.26,5.63,0.39,0.21,71.13,16.75,10.17,3.59,14.12,85.26,173.3
31129,NEBRASKA,2019,188.2,0.19,1.43,19.93,40.16,-98.05,0.28,6.25,0.41,0.33,89.52,16.18,10.2,4.22,19.03,118.6,172.7
31129,NEBRASKA,2020,178.9,0.19,1.43,19.93,40.16,-98.05,0.28,7.0,0.38,0.27,45.2,17.87,11.09,4.32,12.65,78.41,176.6
31129,NEBRASKA,2022,163.5,0.19,1.43,19.93,40.16,-98.05,0.25,4.45,0.36,0.14,40.19,18.28,10.5,2.76,10.27,53.52,177.0
31131,NEBRASKA,2016,164.3,0.16,1.37,24.07,40.66,-96.14,0.32,7.14,0.5,0.27,86.61,18.33,11.93,5.55,17.54,95.75,164.3
31131,NEBRASKA,2017,169.0,0.16,1.37,24.07,40.66,-96.14,0.32,6.43,0.48,0.24,69.76,18.18,11.67,5.15,16.49,89.92,164.3
31131,NEBRASKA,2018,163.8,0.16,1.37,24.07,40.66,-96.14,0.27,5.33,0.43,0.27,74.64,16.32,10.12,3.92,17.83,96.7,166.6
31131,NEBRASKA,2019,157.1,0.16,1.37,24.07,40.66,-96.14,0.29,6.07,0.43,0.38,90.36,15.9,10.05,4.18,20.91,113.91,165.7
31131,NEBRASKA,2020,175.8,0.16,1.37,24.07,40.66,-96.14,0.29,6.01,0.42,0.27,61.82,17.54,11.06,4.57,13.36,73.09,163.6
31131,NEBRASKA,2021,182.5,0.16,1.37,24.07,40.66,-96.14,0.29,6.78,0.42,0.32,75.8,17.94,11.53,5.13,13.57,73.28,166.0
31131,NEBRASKA,2022,129.8,0.16,1.37,24.07,40.66,-96.14,0.27,4.51,0.39,0.19,52.12,17.78,10.48,3.22,14.73,75.01,168.8
31133,NEBRASKA,2016,141.6,0.16,1.34,24.33,40.12,-96.26,0.31,6.54,0.47,0.2,68.48,18.86,12.43,5.98,15.12,79.73,141.6
31133,NEBRASKA,2017,132.7,0.16,1.34,24.33,40.12,-96.26,0.26,4.84,0.43,0.12,68.71,18.49,11.93,5.39,13.63,71.07,141.6
31133,NEBRASKA,2018,153.9,0.16,1.34,24.33,40.12,-96.26,0.27,5.28,0.43,0.21,86.53,16.83,10.6,4.41,15.7,82.01,137.1
31133,NEBRASKA,2019,128.8,0.16,1.34,24.33,40.12,-96.26,0.28,5.84,0.44,0.32,87.88,16.21,10.46,4.7,19.29,101.74,142.7
31133,NEBRASKA,2020,159.6,0.16,1.34,24.33,40.12,-96.26,0.26,5.75,0.4,0.21,72.27,17.8,11.45,5.1,13.74,72.56,139.2
31133,NEBRASKA,2021,160.7,0.16,1.34,24.33,40.12,-96.26,0.26,5.25,0.41,0.18,66.93,18.38,12.01,5.64,11.25,58.12,143.3
31133,NEBRASKA,2022,140.3,0.16,1.34,24.33,40.12,-96.26,0.24,3.89,0.38,0.17,51.0,18.07,10.89,3.73,13.43,67.44,146.2
31135,NEBRASKA,2016,141.4,0.15,1.17,14.97,40.85,-101.65,0.18,3.06,0.33,0.07,46.72,18.93,11.02,3.1,6.94,27.75,141.4
31135,NEBRASKA,2017,137.5,0.15,1.17,14.97,40.85,-101.65,0.19,3.25,0.34,0.11,42.3,18.64,10.72,2.81,6.65,25.9,141.4
31135,NEBRASKA,2018,148.9,0.15,1.17,14.97,40.85,-101.65,0.18,3.22,0.32,0.27,65.82,16.75,9.34,1.93,9.67,37.67,139.4
31135,NEBRASKA,2019,123.8,0.15,1.17,14.97,40.85,-101.65,0.2,3.22,0.33,0.11,50.54,16.4,9.12,1.82,8.37,32.67,142.6
31135,NEBRASKA,2020,114.7,0.15,1.17,14.97,40.85,-101.65,0.2,3.16,0.32,0.05,32.31,18.34,10.28,2.23,5.3,20.79,137.9
31135,NEBRASKA,2021,136.9,0.15,1.17,14.97,40.85,-101.65,0.2,3.08,0.32,0.03,37.97,18.03,10.3,2.56,6.04,24.3,133.3
31137,NEBRASKA,2016,205.5,0.19,1.41,18.1,40.51,-99.43,0.34,8.37,0.47,0.28,60.24,18.18,11.26,4.36,10.49,59.5,205.5
31137,NEBRASKA,2017,219.6,0.19,1.41,18.1,40.51,-99.43,0.29,7.43,0.43,0.19,56.93,17.77,10.82,3.88,11.85,66.71,205.5
31137,NEBRASKA,2018,228.5,0.19,1.41,18.1,40.51,-99.43,0.26,5.46,0.4,0.17,75.5,15.79,9.41,3.04,11.27,61.29,212.6
31137,NEBRASKA,2019,214.3,0.19,1.41,18.1,40.51,-99.43,0.27,8.08,0.38,0.28,79.11,15.38,9.4,3.39,17.35,98.73,217.9
31137,NEBRASKA,2020,230.0,0.19,1.41,18.1,40.51,-99.43,0.28,7.17,0.42,0.18,37.03,17.42,10.53,3.62,8.26,45.12,217.0
31137,NEBRASKA,2021,227.0,0.19,1.41,18.1,40.51,-99.43,0.3,7.9,0.42,0.26,68.96,17.11,10.65,4.19,8.76,47.96,219.6
31137,NEBRASKA,2022,227.0,0.19,1.41,18.1,40.51,-99.43,0.29,7.64,0.38,0.19,43.39,17.55,10.01,2.43,10.32,51.01,220.8
31139,NEBRASKA,2016,191.1,0.16,1.34,15.42,42.26,-97.6,0.3,5.99,0.44,0.36,64.9,17.06,10.46,3.84,15.44,84.4,191.1
31139,NEBRASKA,2017,179.7,0.16,1.34,15.42,42.26,-97.6,0.3,6.11,0.43,0.32,77.07,16.61,10.06,3.49,16.37,88.23,191.1
31139,NEBRASKA,2018,199.2,0.16,1.34,15.42,42.26,-97.6,0.26,5.52,0.39,0.43,76.78,14.42,8.36,2.32,20.5,112.13,185.4
31139,NEBRASKA,2019,196.6,0.16,1.34,15.42,42.26,-97.6,0.27,5.11,0.4,0.29,73.24,13.91,8.21,2.5,19.71,106.46,190.0
31139,NEBRASKA,2020,202.3,0.16,1.34,15.42,42.26,-97.6,0.3,5.84,0.42,0.36,45.28,16.38,9.9,3.43,13.48,72.8,191.6
31139,NEBRASKA,2021,199.5,0.16,1.34,15.42,42.26,-97.6,0.29,5.45,0.42,0.28,68.1,16.59,10.18,3.73,12.33,65.69,193.8
31139,NEBRASKA,2022,176.6,0.16,1.34,15.42,42.26,-97.6,0.3,5.61,0.42,0.31,36.67,16.5,9.24,2.0,11.79,59.62,194.7
31141,NEBRASKA,2016,193.2,0.17,1.47,17.6,41.54,-97.54,0.38,7.64,0.53,0.5,78.55,17.22,10.96,4.72,13.63,83.1,193.2
31141,NEBRASKA,2017,195.9,0.17,1.47,17.6,41.54,-97.54,0.41,8.04,0.57,0.42,66.22,16.88,10.53,4.19,14.22,85.32,193.2
31141,NEBRASKA,2018,192.5,0.17,1.47,17.6,41.54,-97.54,0.37,6.96,0.51,0.45,82.96,14.88,9.0,3.11,17.88,107.02,194.6
31141,NEBRASKA,2019,211.1,0.17,1.47,17.6,41.54,-97.54,0.35,6.7,0.49,0.45,67.51,14.62,8.91,3.18,19.21,115.96,193.9
31141,NEBRASKA,2020,191.8,0.17,1.47,17.6,41.54,-97.54,0.37,7.02,0.5,0.4,51.52,16.55,10.19,3.81,11.43,67.11,198.2
31141,NEBRASKA,2021,213.3,0.17,1.47,17.6,41.54,-97.54,0.38,7.62,0.53,0.45,64.57,16.85,10.55,4.24,12.93,77.12,196.9
31141,NEBRASKA,2022,170.9,0.17,1.47,17.6,41.54,-97.54,0.36,7.05,0.49,0.37,47.25,17.09,9.78,2.44,11.76,61.74,199.6
31143,NEBRASKA,2016,187.9,0.18,1.25,17.36,41.19,-97.57,0.28,7.36,0.39,0.3,61.78,17.53,11.16,4.77,15.13,83.24,187.9
31143,NEBRASKA,2017,197.8,0.18,1.25,17.36,41.19,-97.57,0.28,6.9,0.4,0.2,75.53,17.36,10.93,4.46,13.53,73.77,187.9
31143,NEBRASKA,2018,211.0,0.18,1.25,17.36,41.19,-97.57,0.25,6.33,0.36,0.26,74.05,15.76,9.68,3.62,17.23,93.77,192.9
31143,NEBRASKA,2020,202.7,0.18,1.25,17.36,41.19,-97.57,0.29,8.07,0.38,0.3,51.38,16.98,10.42,3.84,10.95,58.71,198.9
31143,NEBRASKA,2022,210.6,0.18,1.25,17.36,41.19,-97.57,0.3,7.33,0.39,0.22,37.6,17.71,10.29,2.88,13.46,70.0,199.8
31145,NEBRASKA,2016,141.8,0.19,1.16,15.52,40.17,-100.46,0.25,3.54,0.39,0.15,54.5,19.86,11.91,3.97,9.45,43.78,141.8
31145,NEBRASKA,2019,155.9,0.19,1.16,15.52,40.17,-100.46,0.19,2.69,0.3,0.11,56.43,17.18,9.89,2.59,12.95,60.64,141.8
31145,NEBRASKA,2020,138.3,0.19,1.16,15.52,40.17,-100.46,0.22,3.06,0.34,0.1,41.91,19.5,11.34,3.18,6.62,29.66,148.9
